Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Altitude,Heading,Distance,Camera Height,Camera Angle,"D01
(1%)","D05
(5%)","D10
(10%)","D20
(20%)","D25
(25%)","D50
(50%)","D75
(75%","D80
(80%)","D90
(90%)","D95
(95%)","D99
(99%)",0.1 mm,0.147 mm,0.215 mm,0.316 mm,0.464 mm,0.681 mm,1 mm,1.47 mm,2.15 mm,3.16 mm,4.64 mm,6.81 mm,10 mm,14.7 mm,21.5 mm,31.6 mm,46.4 mm,68.1 mm,100 mm,147 mm,215 mm,316 mm,464 mm,681 mm,1000 mm,All In Spec,0.1 mm Sph,0.147 mm Sph,0.215 mm Sph,0.316 mm Sph,0.464 mm Sph,0.681 mm Sph,1 mm Sph,1.47 mm Sph,2.15 mm Sph,3.16 mm Sph,4.64 mm Sph,6.81 mm Sph,10 mm Sph,14.7 mm Sph,21.5 mm Sph,31.6 mm Sph,46.4 mm Sph,68.1 mm Sph,100 mm Sph,147 mm Sph,215 mm Sph,316 mm Sph,464 mm Sph,681 mm Sph,1000 mm Sph,Sphericity,CID 1,CID 2,Scale Factor,Scale Slope,Scale Intercept,Particles,Coverage,Edit Time,Profile Name,Threshold,Valley Threshold,Blur,Search Dark,Search Radius,Window Size,n,Xc,b,Xmax,X50,n Adj,Xc Adj,b Adj,Xmax Adj,X50 Adj,Height,Burden,Spacing,Diameter,Rock Factor,Accuracy,Strength,Density,Num Data Points,Blast  Name,
,,,,,,,,,,,,,(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,11,9,19,11,36,-,-,-,-,-,-,-,207.00,306.00,367.00,477.00,522.00,750.00,994.00,1160.00,1520.00,1700.00,1840.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.04%,0.07%,0.08%,0.12%,0.19%,0.42%,1.08%,5.45%,18.50%,42.90%,75.60%,1,0,0,0,0,0,0,0,0,0,0,0,0.68,0.8,0.88,0.51,0.49,0.51,0.58,0.64,0.64,0.63,0.52,0.59,0.48,0.51,0.64,0,0,160.00,-,-,151,0.39,475,Profile 1,-10,-1,1,15,15,20,2.5532,879.00,3.63,1880.00,750.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,38,
2021,11,9,19,12,22,-,-,-,-,-,-,-,100.00,152.00,176.00,225.00,248.00,377.00,538.00,575.00,648.00,712.00,942.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.06%,0.08%,0.12%,0.21%,0.33%,0.99%,3.95%,18.00%,39.60%,64.90%,94.50%,100.00%,1,0,0,0,0,0,0,0,0,0,0,0,0.66,0.89,0.74,0.62,0.45,0.59,0.61,0.66,0.67,0.64,0.7,0.73,0.79,0,0.68,0,0,184.00,-,-,185,0.19,1048,Profile 1,-30,-2,2,15,15,20,2.4598,454.00,2.47,701.00,377.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,39,
2021,10,5,13,44,46,-,-,-,-,-,-,-,14.80,31.70,45.00,78.80,95.70,213.00,544.00,571.00,626.00,654.00,676.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.08%,0.18%,0.40%,0.98%,2.37%,4.95%,10.50%,16.80%,26.30%,36.30%,50.50%,60.50%,60.50%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0.7,0.87,0.73,0.63,0.61,0.59,0.61,0.64,0.67,0.67,0.63,0.64,0.56,0,0.48,0,0,0.67,0,0,599.00,-,-,633,0.42,270,Profile 1,-50,-2,2,15,15,20,1.0467,479.00,1.99,623.00,213.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,40,
2021,10,5,13,39,44,-,-,-,-,-,-,-,47.50,69.70,81.20,103.00,111.00,156.00,231.00,248.00,282.00,299.00,313.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.04%,0.06%,0.06%,0.06%,0.12%,0.82%,4.30%,18.20%,47.00%,70.10%,100.00%,100.00%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0.76,0,0.86,0.76,0,0,0.37,0.61,0.7,0.72,0.68,0.65,0.72,0,0,0,0,0.72,0,0,482.00,-,-,81,0.13,486,Profile 1,-30,-3,2,15,15,20,2.7161,195.00,2.77,315.00,156.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,41,
2021,10,5,13,44,12,-,-,-,-,-,-,-,38.80,70.20,82.30,114.00,140.00,233.00,306.00,326.00,395.00,430.00,457.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.06%,0.11%,0.16%,0.21%,0.37%,0.91%,1.10%,4.13%,17.40%,26.40%,44.00%,78.50%,100.00%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0.79,0.8,0.92,0.44,0.35,0.59,0.29,0.67,0.72,0.72,0.74,0.73,0.72,0.66,0,0,0,0.72,0,0,487.00,-,-,133,0.15,486,Profile 1,-60,-2,2,15,15,20,2.0676,271.00,1.57,340.00,233.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,42,
2021,10,5,13,33,0,-,-,-,-,-,-,-,11.70,24.70,33.60,47.00,52.80,80.60,114.00,124.00,145.00,178.00,208.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.19%,0.32%,0.68%,1.59%,3.41%,8.49%,19.50%,38.00%,68.50%,90.70%,100.00%,100.00%,100.00%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0.67,0.84,0.62,0.62,0.58,0.58,0.64,0.67,0.71,0.68,0.72,0.65,0,0,0,0,0,0.67,0,0,607.00,-,-,371,0.13,591,Profile 1,-60,-3,2,15,15,20,2.2351,94.40,2.71,171.00,80.60,-,-,-,-,-,-,-,-,-,-,-,-,-,1,43,
2021,10,5,13,28,24,-,-,-,-,-,-,-,12.20,22.80,33.00,52.80,62.30,118.00,178.00,192.00,230.00,273.00,307.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,0.13%,0.29%,0.59%,1.45%,4.39%,9.29%,16.60%,28.00%,41.40%,64.00%,88.30%,100.00%,100.00%,100.00%,100.00%,1,0,0,0,0,0,0,0,0.67,0,0.84,0.69,0.58,0.58,0.59,0.63,0.64,0.71,0.75,0.79,0.63,0.81,0,0,0,0,0.67,0,0,643.00,-,-,392,0.18,273,Profile 1,-60,-3,2,15,15,20,1.776,145.00,2.32,281.00,118.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,44,
2021,10,5,19,7,49,-,-,-,-,-,-,-,95.80,220.00,365.00,565.00,638.00,1030.00,1490.00,1590.00,1770.00,1870.00,1940.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.03%,0.08%,0.13%,0.25%,0.46%,1.08%,2.37%,4.84%,8.44%,13.10%,27.90%,48.70%,1,0,0,0,0,0,0,0,0,0,0,0,0.67,0.74,0.76,0.73,0.69,0.59,0.6,0.58,0.6,0.58,0.6,0.61,0.65,0.58,0.66,0,0,105.00,0.12,46.40,807,0.48,386,Profile 1,-60,-3,2,15,15,20,1.8028,1270.00,2.33,1960.00,1030.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,45,
2021,10,5,13,34,48,-,-,-,-,-,-,-,54.70,118.00,180.00,319.00,369.00,574.00,828.00,902.00,1050.00,1140.00,1200.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.10%,0.17%,0.31%,0.69%,1.50%,3.63%,7.24%,12.90%,19.70%,34.50%,65.00%,86.70%,1,0,0,0,0,0,0,0,0,0,0,0,0.63,0.87,0.68,0.59,0.54,0.54,0.57,0.56,0.55,0.5,0.61,0.6,0.57,0.64,0.62,0,0,175.00,-,-,852,0.6,313,Profile 1,-60,-3,2,15,15,20,1.8897,668.00,2.4,1220.00,574.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,46,
2021,10,5,18,53,57,-,-,-,-,-,-,-,72.10,166.00,255.00,494.00,549.00,792.00,1010.00,1070.00,1180.00,1240.00,1290.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.11%,0.21%,0.39%,0.90%,1.73%,3.82%,8.05%,13.00%,17.30%,37.00%,74.30%,1,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.84,0.68,0.62,0.59,0.59,0.66,0.55,0.57,0.58,0.64,0.63,0.63,0.66,0,0,146.00,-,-,468,0.4,306,Profile 1,-60,-3,2,15,15,20,1.9108,905.00,1.98,1300.00,792.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,47,
2021,10,5,18,45,46,-,-,-,-,-,-,-,242.00,410.00,483.00,547.00,578.00,749.00,941.00,980.00,1190.00,1310.00,1410.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.04%,0.06%,0.08%,0.12%,0.21%,0.50%,0.79%,1.58%,6.96%,41.10%,82.70%,1,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0.85,0.44,0.44,0.55,0.51,0.65,0.54,0.72,0.61,0.62,0.66,0.54,0.68,0,0,154.00,-,-,136,0.39,476,Profile 1,-60,-3,2,15,15,20,2.9032,850.00,3.59,1440.00,749.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,48,
2021,10,5,13,46,23,-,-,-,-,-,-,-,34.10,89.30,139.00,182.00,202.00,311.00,525.00,556.00,619.00,650.00,675.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.06%,0.13%,0.21%,0.41%,0.85%,1.74%,2.97%,6.02%,10.80%,28.50%,51.10%,65.20%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0,0.66,0.8,0.87,0.58,0.57,0.54,0.53,0.5,0.7,0.6,0.77,0.69,0.64,0.75,0,0,0.67,0,0,356.00,-,-,295,0.29,297,Profile 1,-60,-3,2,15,15,20,1.7325,443.00,2.26,643.00,311.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,49,
2021,10,5,13,41,38,-,-,-,-,-,-,-,28.90,67.70,102.00,172.00,199.00,426.00,756.00,805.00,902.00,951.00,990.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.05%,0.08%,0.16%,0.45%,1.20%,2.78%,5.04%,9.79%,15.40%,27.90%,41.50%,52.90%,67.30%,100.00%,1,0,0,0,0,0,0,0,0,0,0.68,0.86,0.8,0.59,0.63,0.52,0.53,0.65,0.6,0.73,0.73,0.65,0.76,0.9,0.66,0,0.65,0,0,408.00,-,-,272,0.33,217,Profile 1,-60,-3,2,15,15,20,1.4023,619.00,1.47,712.00,426.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,50,
2021,10,5,13,47,49,-,-,-,-,-,-,-,56.80,160.00,222.00,307.00,335.00,454.00,846.00,1000.00,1040.00,1050.00,1070.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.08%,0.19%,0.36%,0.60%,1.44%,2.68%,3.98%,9.14%,21.00%,52.00%,70.00%,79.70%,1,0,0,0,0,0,0,0,0,0,0,0.66,0,0.89,0.64,0.62,0.5,0.52,0.47,0.61,0.63,0.7,0.7,0.76,0.67,0.63,0.66,0,0,215.00,-,-,320,0.33,280,Profile 1,-60,-3,2,15,15,20,1.9723,599.00,2.9,1070.00,454.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,51,
2021,10,5,13,36,6,-,-,-,-,-,-,-,76.70,171.00,269.00,453.00,505.00,745.00,1030.00,1130.00,1340.00,1440.00,1520.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.10%,0.19%,0.33%,0.66%,1.92%,3.80%,7.25%,12.40%,20.60%,44.10%,73.60%,1,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.86,0.66,0.6,0.52,0.55,0.58,0.59,0.59,0.61,0.59,0.58,0.65,0.64,0,0,129.00,-,-,452,0.33,243,Profile 1,-60,-3,2,15,15,20,1.9282,887.00,2.5,1540.00,745.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,52,
2021,10,5,19,17,27,-,-,-,-,-,-,-,39.00,89.10,154.00,284.00,326.00,456.00,637.00,674.00,832.00,916.00,983.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.04%,0.05%,0.09%,0.20%,0.52%,1.48%,3.20%,5.93%,9.57%,13.50%,23.00%,51.60%,81.00%,100.00%,1,0,0,0,0,0,0,0,0,0.62,0.67,0.76,0.81,0.65,0.58,0.54,0.57,0.58,0.53,0.51,0.58,0.57,0.66,0.61,0.64,0,0.62,0,0,241.00,0.32,167.00,619,0.56,326,Profile 1,-60,-3,2,15,15,20,1.8753,550.00,2.55,969.00,456.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,53,
2021,10,5,13,37,36,-,-,-,-,-,-,-,28.00,67.00,104.00,157.00,180.00,299.00,508.00,542.00,612.00,646.00,674.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.07%,0.15%,0.26%,0.53%,1.26%,2.69%,5.12%,9.34%,17.90%,32.50%,53.70%,68.70%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0,0.68,0.86,0.63,0.55,0.61,0.55,0.6,0.61,0.6,0.71,0.62,0.66,0.65,0.7,0,0,0.66,0,0,432.00,-,-,369,0.4,237,Profile 1,-60,-3,2,15,15,20,1.6422,410.00,2.2,656.00,299.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,54,
2021,10,5,19,57,12,-,-,-,-,-,-,-,33.50,70.50,113.00,204.00,244.00,395.00,620.00,1010.00,1240.00,1350.00,1450.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.10%,0.17%,0.36%,0.84%,2.10%,4.72%,8.52%,13.90%,21.20%,34.70%,63.40%,79.60%,79.60%,1,0,0,0,0,0,0,0,0,0,0,0.7,0.87,0.69,0.58,0.61,0.57,0.65,0.59,0.58,0.53,0.69,0.61,0.73,0,0.64,0.66,0,0,277.00,-,-,729,0.52,260,Profile 1,-60,-3,2,15,15,20,1.8412,463.00,3.18,1470.00,395.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,55,
2021,10,5,20,10,24,-,-,-,-,-,-,-,49.60,104.00,177.00,344.00,397.00,574.00,749.00,800.00,900.00,950.00,990.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.10%,0.19%,0.43%,0.81%,2.07%,4.75%,8.05%,12.50%,17.30%,31.30%,68.20%,100.00%,1,0,0,0,0,0,0,0,0,0,0,0.63,0,0.82,0.66,0.56,0.54,0.54,0.55,0.59,0.57,0.53,0.55,0.52,0.59,0,0.62,0,0,211.00,-,-,672,0.55,303,Profile 1,-60,-3,2,15,15,20,1.9249,652.00,2,950.00,574.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,56,
2021,10,5,19,35,49,-,-,-,-,-,-,-,31.80,60.10,91.30,159.00,189.00,363.00,513.00,559.00,652.00,766.00,953.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.09%,0.17%,0.40%,0.97%,2.73%,6.33%,11.40%,17.90%,29.30%,40.80%,69.60%,93.20%,100.00%,1,0,0,0,0,0,0,0,0,0,0,0.66,0.87,0.69,0.58,0.59,0.58,0.6,0.63,0.6,0.58,0.58,0.68,0.58,0.56,0,0.64,0,0,261.00,-,-,582,0.32,276,Profile 1,-60,-3,2,15,15,20,1.7826,431.00,1.97,709.00,363.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,57,
2021,11,9,19,12,58,-,-,-,-,-,-,-,533.00,743.00,852.00,1070.00,1180.00,1750.00,2310.00,2430.00,2650.00,2770.00,2860.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.06%,0.08%,0.09%,0.11%,0.19%,0.35%,0.48%,2.12%,16.90%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.91,0.63,0.34,0.53,0.49,0.24,0.75,0.58,0.62,0.54,0.66,0,0,57.80,-,-,227,0.42,603,Profile 1,-10,-1,1,15,15,20,2.5709,2050.00,2.65,2880.00,1750.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,58,
2021,11,9,19,13,45,-,-,-,-,-,-,-,124.00,185.00,226.00,272.00,295.00,434.00,604.00,640.00,872.00,1020.00,1050.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.05%,0.07%,0.09%,0.15%,0.21%,0.30%,1.65%,7.70%,29.50%,55.30%,85.80%,92.80%,1,0,0,0,0,0,0,0,0,0,0,0.6,0,0.87,0.56,0.29,0.38,0.59,0.61,0.63,0.63,0.64,0.58,0.66,0.68,0.78,0.65,0,0,211.00,-,-,248,0.45,1406,Profile 1,-60,-3,2,15,15,20,2.5538,520.00,3.5,1060.00,434.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,59,
2021,11,9,19,14,30,-,-,-,-,-,-,-,147.00,201.00,251.00,329.00,353.00,470.00,620.00,650.00,785.00,893.00,979.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.05%,0.07%,0.09%,0.15%,0.20%,0.40%,0.97%,6.05%,17.10%,48.90%,85.10%,100.00%,1,0,0,0,0,0,0,0,0,0,0,0,0.74,0.93,0.6,0.45,0.39,0.86,0.43,0.82,0.66,0.61,0.65,0.66,0.8,0,0.69,0,0,178.00,-,-,172,0.27,603,Profile 1,-60,-3,2,15,15,20,2.6961,549.00,3.04,889.00,470.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,60,
2021,11,9,19,15,54,-,-,-,-,-,-,-,152.00,199.00,230.00,270.00,290.00,416.00,605.00,648.00,803.00,902.00,980.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.07%,0.09%,0.09%,0.32%,0.37%,0.54%,6.38%,31.30%,58.80%,83.80%,100.00%,1,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0.87,0.8,0,0.61,0.46,0.67,0.66,0.66,0.71,0.7,0.6,0,0.71,0,0,144.00,-,-,158,0.16,622,Profile 1,-10,-1,1,15,15,20,2.7221,502.00,2.73,739.00,416.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,61,
2021,11,9,19,16,59,-,-,-,-,-,-,-,195.00,342.00,440.00,540.00,584.00,811.00,1080.00,1160.00,1320.00,1400.00,1460.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.07%,0.11%,0.14%,0.19%,0.34%,0.60%,1.17%,3.68%,11.20%,36.20%,70.20%,1,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.91,0.65,0.51,0.38,0.45,0.53,0.52,0.61,0.51,0.58,0.54,0.54,0.64,0,0,119.00,-,-,382,0.55,1003,Profile 1,-10,-1,1,15,15,20,2.5018,934.00,2.76,1480.00,811.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,62,
2021,11,9,19,17,49,-,-,-,-,-,-,-,50.90,103.00,117.00,146.00,171.00,246.00,292.00,301.00,341.00,402.00,452.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.03%,0.03%,0.06%,0.08%,0.20%,0.71%,0.84%,1.61%,4.11%,20.40%,33.50%,88.00%,100.00%,100.00%,100.00%,1,0,0,0,0,0,0,0,0.65,0.88,0.62,0.33,0.29,0.37,0.15,0.44,0.67,0.67,0.54,0.61,0.7,0.59,0.72,0,0,0,0.64,0,0,916.00,-,-,98,0.58,246,Profile 1,-60,-2,2,15,15,20,2.5302,270.00,2.06,359.00,246.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,63,
2021,11,9,19,18,32,-,-,-,-,-,-,-,65.80,105.00,124.00,159.00,173.00,266.00,388.00,412.00,459.00,560.00,657.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.06%,0.09%,0.12%,0.17%,0.25%,0.36%,1.07%,3.69%,15.90%,40.00%,59.90%,91.00%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0,0.64,0.88,0.65,0.47,0.47,0.33,0.82,0.45,0.42,0.62,0.59,0.61,0.69,0.1,0,0,0.65,0,0,431.00,-,-,184,0.34,891,Profile 1,-10,-1,1,15,15,20,2.2539,332.00,2.48,506.00,266.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,64,
2021,11,9,19,19,27,-,-,-,-,-,-,-,65.30,130.00,178.00,262.00,306.00,495.00,667.00,722.00,861.00,930.00,986.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.02%,0.05%,0.08%,0.09%,0.16%,0.22%,0.51%,1.07%,2.88%,6.16%,14.70%,26.10%,45.50%,77.10%,100.00%,1,0,0,0,0,0,0,0,0,0.72,0.8,0.85,0.52,0.29,0.39,0.24,0.49,0.46,0.51,0.42,0.56,0.6,0.44,0.66,0.45,0,0.65,0,0,510.00,-,-,230,0.71,753,Profile 1,-10,-1,1,15,15,20,1.9271,586.00,1.55,707.00,495.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,65,
2021,11,9,19,20,15,-,-,-,-,-,-,-,55.70,107.00,150.00,225.00,256.00,436.00,808.00,897.00,1040.00,1080.00,1120.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,0.18%,0.25%,0.38%,0.60%,1.54%,4.16%,9.60%,18.40%,34.50%,53.60%,67.90%,85.80%,1,0,0,0,0,0,0,0,0,0,0,0.69,0,0.86,0.6,0.48,0.48,0.55,0.61,0.58,0.57,0.54,0.58,0.69,0.69,0.5,0.66,0,0,212.00,-,-,701,0.49,1857,Profile 1,-10,-1,1,15,15,20,1.6804,609.00,2.49,1130.00,436.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,66,
2021,11,9,19,20,56,-,-,-,-,-,-,-,80.70,152.00,220.00,308.00,351.00,577.00,836.00,890.00,999.00,1030.00,1060.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.07%,0.11%,0.15%,0.23%,0.40%,0.72%,1.43%,4.64%,9.40%,20.90%,38.40%,60.70%,90.10%,1,0,0,0,0,0,0,0,0,0,0,0.74,0.93,0.65,0.39,0.45,0.42,0.36,0.45,0.56,0.51,0.48,0.48,0.62,0.43,0.29,0.66,0,0,278.00,-,-,345,0.57,1122,Profile 1,-20,-1,2,15,15,20,1.9012,709.00,2.17,1070.00,577.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,67,
2021,11,9,19,21,37,-,-,-,-,-,-,-,167.00,246.00,305.00,393.00,435.00,839.00,1160.00,1220.00,1320.00,1370.00,1410.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.11%,0.12%,0.16%,0.22%,0.43%,2.38%,10.90%,28.50%,41.20%,58.90%,1,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.83,0.55,0.58,0.49,0.53,0.65,0.64,0.58,0.62,0.69,0.66,0.67,0,0,105.00,-,-,241,0.25,830,Profile 1,-10,-1,1,15,15,20,2.1666,1040.00,1.83,1420.00,839.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,68,
2021,11,9,19,22,31,-,-,-,-,-,-,-,145.00,233.00,288.00,414.00,473.00,682.00,897.00,941.00,1010.00,1040.00,1060.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.04%,0.06%,0.07%,0.09%,0.16%,0.53%,1.02%,3.43%,12.50%,23.90%,49.90%,86.90%,1,0,0,0,0,0,0,0,0,0,0,0.66,0.8,0.83,0.48,0.46,0.21,0.46,0.42,0.6,0.67,0.57,0.62,0.64,0.65,0.8,0.65,0,0,242.00,-,-,183,0.61,500,Profile 1,-10,-1,1,15,15,20,2.3193,796.00,2.07,1060.00,682.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,69,
2021,11,9,19,23,14,-,-,-,-,-,-,-,68.50,110.00,152.00,212.00,246.00,450.00,771.00,816.00,908.00,954.00,991.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.05%,0.07%,0.09%,0.11%,0.17%,0.31%,0.96%,3.88%,9.09%,20.50%,35.30%,51.50%,65.20%,100.00%,1,0,0,0,0,0,0,0,0,0,0.68,0.93,0.68,0.41,0.25,0.64,0.31,0.61,0.65,0.54,0.53,0.52,0.64,0.39,0.48,0,0.66,0,0,402.00,-,-,270,0.65,589,Profile 1,-60,-1,2,15,15,20,1.7125,649.00,2,927.00,450.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,70,
2021,11,9,19,24,38,-,-,-,-,-,-,-,68.90,109.00,135.00,172.00,187.00,278.00,429.00,470.00,637.00,784.00,957.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.11%,0.14%,0.19%,0.28%,0.57%,0.94%,3.18%,12.20%,33.70%,59.80%,79.60%,92.60%,100.00%,1,0,0,0,0,0,0,0,0,0,0.76,0,0.85,0.56,0.39,0.49,0.52,0.48,0.65,0.58,0.58,0.63,0.64,0.63,0.84,0,0.68,0,0,323.00,-,-,422,0.52,1076,Profile 1,-10,-1,1,15,15,20,2.176,341.00,3.41,760.00,278.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,71,
2021,11,9,19,26,13,-,-,-,-,-,-,-,56.50,95.10,126.00,207.00,236.00,353.00,450.00,479.00,580.00,631.00,671.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.04%,0.07%,0.08%,0.10%,0.15%,0.23%,0.51%,1.56%,5.63%,13.60%,20.90%,40.50%,78.50%,100.00%,100.00%,1,0,0,0,0,0,0,0,0,0.74,0.89,0.69,0.47,0.29,0.27,0.38,0.43,0.54,0.62,0.63,0.77,0.69,0.61,0.78,0,0,0.7,0,0,551.00,-,-,231,0.64,902,Profile 1,-60,-3,2,15,15,20,2.1301,404.00,2.33,643.00,353.00,-,-,-,-,-,-,-,-,-,-,-,-,-,1,72,
